matchStatus	name	matchedBuffIds	matchedOfficialTechnicIds	parsedStats	unparsedNotes	equipmentNames	info	sourcePage	sourceFile
matched	音声増幅装置	technic-7466	7466		数値効果を自動抽出できませんでした	ノア インカム / ポリスマン ラジオハーネス	ノアストーンの力で音楽とシャウトの範囲が少し広がる 音楽技とシャウト技の射程が+3.0伸びる。 射程は他の射程増加装備と併用可（加算）	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	隠密の極意	technic-10050	10050	物まね:スキル+10		宝珠の首輪（レプリカ）	物まねスキルの効果が少し上昇する 物まねテクニックの効果がスキル+10相当される 物まね効果アップの併用関係は アイテム/追加効果/併用#物まね を参照	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	陰陽術式召喚	technic-3102	3102		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	狩衣	特殊な術式を用いて 異界の魔物を呼び出す速度を上昇させる ※同効果のあるBuffは 重複しません 後についたBuffが優先されます 召喚魔法の詠唱時間-10%・ディレイ-10%短縮。 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	開眼	technic-8116	8116		数値効果を自動抽出できませんでした	第三の眼	秘められた力が解放されて魔力が上昇するが、 反動でスタミナの消費が少し増加する また開眼することで見えない者が見えてくる 魔力 3%UP、スタミナ消費1.1倍、看破Buff	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	怪獣の力	technic-7802	7802		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ダイアロス サウルス	移動速度が低下するが、攻撃性が増して攻撃力と牙攻撃の威力が上昇する ※WerAgeでは効果が無い 攻撃力3%UP、牙攻撃力上昇（未調査）、移動速度低下-20（要検証） 待機・移動モーション変化、移動可・テク可	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	海神の加護	technic-9596	9596	ST自然回復/分41.25/min		海神のウィッグ / 海神のロインクロス / 海神の釣り竿 / 海神のブーツ	水中で呼吸が可能になり、スタミナの自然回復が上昇する ※WarAgeでは効果がない 1分間にSTが41.25回復する	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	怪鳥の力	technic-11383	11383	攻撃力%3% / 速度%5% / 回避%10% / 回避1		怪鳥の仮面 / グリフォンフェザー ケープ / グリフォンフェザー スカート	仮面が潜在能力を引き出し、攻撃力と回避と移動速度が割合で増加する ※WarAgeでは効果がない 攻撃力+3%、回避+10%、移動速度+5%(x1.05)	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	回転木馬	technic-8754	8754	速度15	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	メリーゴーラウンド	移動モーション変化、テクニック使用不可、移動速度+15.0	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	怪物創造	technic-8071	8071	HP%5% / MP%-5%		フランケン チャーリー	最大HPとHPの自然回復量が上昇するが、最大MPが低下する 最大HP+5%、最大MP-5% 1分間にHPが約53回復 光の加護、励起する魂とは併用可能	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	解放の鍵	technic-3550	3550		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	アンロック キー	自らの力を解放する 魔法の射程+3.0(範囲魔法の効果範囲は変わらない) 魔法の射程増加バフは全て併用不可で最新の1個のみ適用される 魔法の射程増加バフに関して クリティカル率UPBuff区分Bグループ扱い(解放の鍵が常に優先) クリティカル率上昇+10% 併用関係は アイテム/追加効果/併用2#クリティカル率 を参照	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	海狸の加護	technic-13340	13340		数値効果を自動抽出できませんでした	ビーバー キャップ	泳ぎ速度と伐採の命中率が上昇する ※WarAgeでは効果がない 泳ぎ速度+20	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	海竜の力	technic-13191	13191		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	海竜の尾ひれ	水中での呼吸が可能になり、水中の移動速度と水泳スキル依存の効果が上昇する 専用技『 タイダルブレス 』が使用可能になる ※WarAgeでは効果がない 泳ぎ速度+30、水泳の効果がスキル+10相当される	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	蛙の加護	technic-11377	11377	速度10		蛙の三度笠	移動速度が上昇し、ジャンプ力が強化される ※WarAgeでは効果がない 移動速度+10 ジャンプ力が1.45倍に上昇する	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	火炎	technic-6314	6314		数値効果を自動抽出できませんでした	火炎のペンダント	火炎を身に纏い火属性と水属性の抵抗力をUPする 自分の体から炎が立ち上るエフェクトが付く。 耐火属性 +10、耐水属性 +10	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	カオス ベル	technic-3472	3472	魔力%3%		カオス チェストベル	魔力が上昇する 魔力+3%、属性鍵束系buff、ウィザードリィ ローブ(MAGIC 3%UP)と併用可能	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	カーミラ バット召喚	technic-1524	1524		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	カーミラ コルセット +4～ / ブラムストーカー ローブ +4 ～	一定時間ごとに自動でヴァンパイア バットを召喚する(58秒ごと) 召喚魔法のスキル値によって最大3体まで召喚可能 自動召喚ペットが「 召喚 カーミラ バット 」に変更された (070626パッチ) カーミラ バットのステータス詳細	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	学習装置	technic-10215	10215		数値効果を自動抽出できませんでした	ラーニング デバイス	戦闘技術スキルの効果が上昇するが、負荷がかかるためスタミナ消費増える ※WarAgeでは効果がない 戦闘技術テクニックの効果がスキル+15相当される 戦闘技術効果アップの併用関係は アイテム/追加効果/併用#戦闘技術 を参照 消費STは10%上昇 戦技100でB:58秒効果26→1分13秒効果28, KM:50秒効果43→1分3秒効果46, SH:約16s→約18s, SoW:約8s→約13s, チェンジエナジー:59～64→75～80但し被ダメも増	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	駆け抜ける悪夢	technic-10829	10829	速度5		ナイトメアの尾	悪夢から逃げるために移動速度が上昇する ※WerAgeでは効果がない 移動速度+5.0	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
matched	影ノ者	technic-11150	11150	物まね:スキル+20		影炎ノ頭巾 / 影炎ノ上衣 / 影炎ノ手甲 / 影炎ノ下衣 / 影炎ノ足袋 / 影炎ノ腰当	物まねスキルの効果とジャンプ力が強化されて、落下ダメージを軽減する ※WarAgeでは効果がない 物まねテクニックの効果がスキル+20相当される 物まね効果アップの併用関係は アイテム/追加効果/併用#物まね を参照 ジャンプ力が1.21倍に上昇する 落下ダメージ軽減25%、 風の加護 と アドベンチャー ソウル 、落下ダメージ軽減 Lv3などと併用可能(ただし上限99.9%)	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm
