enabled	verified	applyDefault	officialTechnicId	catalogId	name	conflictGroup	stackRule	attack	attackPct	magic	magicPct	speed	speedPct	dmgPct	extraAC	extraACPct	extraHP	extraHPPct	extraMP	extraMPPct	extraST	extraSTPct	extraMaxWeight	extraMaxWeightPct	extraHit	extraHitPct	extraAvoid	extraAvoidPct	extraAttackDelay	extraAttackDelayPct	extraMagicDelay	extraMagicDelayPct	extraFireRes	extraFireResPct	extraWaterRes	extraWaterResPct	extraEarthRes	extraEarthResPct	extraWindRes	extraWindResPct	extraNeutralRes	extraNeutralResPct	extraDamageReducePct	extraCritRatePct	extraBreath	extraHearing	extraSeeing	extraSmelling	extraFullness	extraThirst	extraSteal	extraLockpickingFail	extraFangAttack	extraFishingGaugeLength	extraFishingHitZone	extraSmithingGradeZone	extraSmithingGaugeSlip	extraSmithingHitZone	extraCarpentryGradeZone	extraCarpentryGaugeSlip	extraCarpentryHitZone	extraTailoringGradeZone	extraTailoringGaugeSlip	extraTailoringHitZone	extraDecorationGradeZone	extraDecorationGaugeSlip	extraDecorationHitZone	extraCookingGradeZone	extraCookingGaugeSlip	extraCookingHitZone	extraBrewingGradeZone	extraBrewingGaugeSlip	extraBrewingHitZone	extraAlchemyGradeZone	extraAlchemyGaugeSlip	extraAlchemyHitZone	extraReplicationGradeZone	extraReplicationGaugeSlip	extraReplicationHitZone	extraBeautyGaugeSlip	extraBeautyHitZone	hpRegenPerMinute	stRegenPerMinute	mpRegenPerMinute	stCostReducePct	mpCostReducePct	itemUseDelayPct	physicalDamageReducePct	physicalReflectPct	magicReflectPct	skillEffects	customEffects	memo	source	wikiName	matchStatus	matchedBuffIds	matchedOfficialTechnicIds	parsedStatsHint	unparsedNotes	equipmentNames	rawInfo	sourcePage	wikiId
			12205	technic-12205	活火山	technic-12205	same-technic		3							5																																																																														wiki-manual	活火山	matched	technic-12205	12205	攻撃力%:3% / AC%:5%	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	山頭火	攻撃力と防御力が上昇する 専用技『 大噴火 』が使用可能になる ※秘伝の書を入手するには『 山頭火 』を装備した状態でメモリーズボックスを右クリックしてください。 ※WarAgeでは効果がない 攻撃力+3%、防御力+5%	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:182
			4829	technic-4829	合唱エフェクト	technic-4829	same-technic																																																																																							wiki-manual	合唱エフェクト	matched	technic-4829	4829		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	頭乗り音楽隊	音符のエフェクトが表示されて 音楽の詠唱時間が短縮される 頭上に4種類の音符が舞うエフェクトが付く。 公式チャンネルによる紹介動画 音楽テクニックの詠唱時間-5%・ディレイ-5%短縮。 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:183
			8261	technic-8261	滑走	technic-8261	same-technic																																																																																							wiki-manual	滑走	matched	technic-8261	8261	速度:65	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	リュージュのソリ	地面を滑るように前進する ※WarAgeでは効果が無い 待機・移動モーションが仰向けにソリに乗った状態となる 強制移動速度+65 効果中は移動可、アイテム使用可、ジャンプ不可、テク使用不可、傾斜に対して垂直に立つ事が可能 重量オーバーや移動不可Buffを無視し、強制的に自動前進する この自動前進は「行動を起こす」扱いにならない為、インビジ等の行動を起こすと消えるBuffを消さずに移動可能 ノアターボ と併用不可(常にノアターボが優先) Buff点灯中は落下ダメージを受けない（正確には空中判定が継続し落下しない、常に地面から1ミリ浮いているイメージ） Buffが消えて地面に接触したと同時に落下距離が計算され、落下ダメージを受ける。 この際の落下距離はBuff点灯時高度～Buff消灯時高度で計算される為、高低差のあるマップで使用する場合は注意 本Buffには基準高度更新効果は無い為、地面に激突する直前にBuff再点灯で落下ダメ軽減、といった芸当は不可 エリア移動、水中でソリを外す等の手段で落下判定自体を消去すれば、いかなる高所からでもダメージ0で着地可能 (近くに水場が無くエリア移動も不可の場合、焼き芋ジャンプ→空中で熱気球のコントロールバーナー使用、でも可)	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:184
			12307	technic-12307	ガトリング アーム	technic-12307	same-technic																																																																																							wiki-manual	ガトリング アーム	matched	technic-12307	12307		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	ガトリング アーム	筋力スキルの効果が上昇する 専用技『 ノア ガトリング 』が使用可能になる ※秘伝の書を入手するには『 ガトリング アーム 』を装備した状態でメモリーズボックスを右クリックしてください。 ※WarAgeでは効果がない	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:185
			7624	technic-7624	ガブガブ	technic-7624	same-technic																																																																																							wiki-manual	ガブガブ	matched	technic-7624	7624		数値効果を自動抽出できませんでした	ガブガブ フード / 3Dバジリスク セーター	牙の攻撃力が上昇する	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:186
			8759	technic-8759	鎌鼬の加護	technic-8759	same-technic																																																																																							wiki-manual	鎌鼬の加護	matched	technic-8759	8759		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	カマイタチ	ダメージを受けた際に確率で対象に「鎌鼬の一撃」を与える ※「鎌鼬の一撃」は対象を転ばせて最大HPの10%分のダメージを与える ※ダメージの上限は40となります ※WarAgeでは効果が無い	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:187
			9602	technic-9602	雷様	technic-9602	same-technic																																																																																							wiki-manual	雷様	matched	technic-9602	9602	速度:10	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	雷雲	待機と移動モーションが変化し、移動速度が上昇する ※WarAgeでは効果がない 移動速度+10.0、待機・移動モーション変化、テク不可	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:188
			11160	technic-11160	神に仕える者	technic-11160	same-technic																								-1	-15																																																														wiki-manual	神に仕える者	matched	technic-11160	11160	魔法ディレイ%:-15% / 魔法ディレイ:-1 / スキル+:15(強化魔法)	条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます	神巫の衣 / 神巫の袖 / 神巫の靴	神に祈りを捧げることで、強化魔法の効果が上昇し、強化魔法の詠唱速度が速くなる ※WarAgeでは効果が無い ※「呪術師の極意」と併用不可 強化魔法テクニックの効果がスキル+15相当される 強化魔法効果アップの併用関係は アイテム/追加効果/併用#強化魔法 を参照 強化魔法の詠唱速度・魔法ディレイ-15% スペル サークル や 時の審判者 と 同時点灯 可能、 併用 不可 ※種別を特定するディレイ・詠唱短縮効果は最新の各1つのみ、また詠唱速度短縮は全体が優先で最新の１つのみ。 詳しくは アイテム/追加効果/検証 を参照 ※詠唱時間の算出方法は スキル/熟練(魔法) を参照	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:189
			8978	technic-8978	カメレオン アイ	technic-8978	same-technic																																																																																							wiki-manual	カメレオン アイ	matched	technic-8978	8978		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	カメレオン ゴーグル	命中率が10%上昇する ※WarAgeでは効果が無い 専用技『 アシミレイト 』が使用可能になる 複合技「 アシミレイト 」の前提条件	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:190
			2579	technic-2579	仮面の呪い	technic-2579	same-technic																																																																																							wiki-manual	仮面の呪い	matched	technic-2579	2579		条件・専用技・確率・競合など、数値だけでは扱えない説明を含みます / 数値効果を自動抽出できませんでした	石仮面	仮面の呪いで正の効果、負の効果に係わらず Buffを消し去る パッシブと装備品Buff以外の Buff / Debuff / DoT を打ち消し無効にする。 090120パッチで、装備する度に耐久度が減少するようになった。 → 詳細	アイテム/追加効果/常時発動1	MoE Wiki (main) - アイテム_追加効果_常時発動1(1).htm:191
